year,subfield_id,subfield_name,id,name,works_count,country,fetch_date
2005,2210,Mechanical Engineering,T14096,Advancements in Materials Engineering,528,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13790,Waste Management and Environmental Impact,460,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13312,Mechanical and Thermal Properties Analysis,348,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13451,Mechanical Engineering Research and Applications,222,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T12427,Metal Alloys Wear and Properties,213,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13857,Mining and Industrial Processes,198,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T12940,Structural Engineering and Materials Analysis,189,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T12271,Renewable energy and sustainable power systems,187,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13990,Engine and Fuel Emissions,132,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T12099,Advanced materials and composites,131,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13021,Geology and Environmental Impact Studies,124,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13858,Technical Engine Diagnostics and Monitoring,122,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13246,"Agriculture, Plant Science, Crop Management",121,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13470,Surface Treatment and Coatings,115,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T11201,Metallurgy and Material Forming,112,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T12898,Induction Heating and Inverter Technology,108,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T10377,Metal and Thin Film Mechanics,105,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13375,Integrated Water Resources Management,103,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T10717,Aluminum Alloys Composites Properties,102,PL,2025-11-25 22:24:15
2005,2210,Mechanical Engineering,T13140,Materials Engineering and Processing,98,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T12427,Metal Alloys Wear and Properties,235,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10192,Catalytic Processes in Materials Science,167,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T11878,Solid-state spectroscopy and crystallography,152,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10377,Metal and Thin Film Mechanics,132,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10478,Diamond and Carbon-based Materials Research,115,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10474,Material Dynamics and Properties,113,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10090,ZnO doping and properties,111,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10097,Luminescence Properties of Advanced Materials,108,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T14096,Advancements in Materials Engineering,102,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T11825,Catalysis and Oxidation Reactions,96,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10735,Mesoporous Materials and Catalysis,95,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T10903,Porphyrin and Phthalocyanine Chemistry,91,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T11279,Lanthanide and Transition Metal Complexes,88,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T11162,Enzyme Structure and Function,80,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T11201,Metallurgy and Material Forming,80,PL,2025-11-25 22:24:15
2005,2505,Materials Chemistry,T12358,Thermal and Kinetic Analysis,79,PL,2025-11-25 22:24:15
