subfield_id,subfield_name,title,doi,year,cited_by_count,id
2303,Ecology,"Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005",https://doi.org/10.1371/journal.pone.0013969,2010,889,https://openalex.org/W2156568771
2303,Ecology,"Seascape ecology of coastal biogenic habitats: advances, gaps, and challenges",https://doi.org/10.3354/meps09051,2011,460,https://openalex.org/W2141724318
2303,Ecology,The phylum Cnidaria: A review of phylogenetic patterns and diversity 300 years after Linnaeus*,https://doi.org/10.11646/zootaxa.1668.1.11,2007,412,https://openalex.org/W4240553488
2303,Ecology,Multi-Scale Approach for Predicting Fish Species Distributions across Coral Reef Seascapes,https://doi.org/10.1371/journal.pone.0020583,2011,262,https://openalex.org/W2084070973
2303,Ecology,Comparative evaluation of airborne LiDAR and ship-based multibeam SoNAR bathymetry and intensity for mapping coral reef ecosystems,https://doi.org/10.1016/j.rse.2009.01.015,2009,203,https://openalex.org/W2013403068
2303,Ecology,Using Lidar Bathymetry and Boosted Regression Trees to Predict the Diversity and Abundance of Fish and Corals,https://doi.org/10.2112/si53-004.1,2009,190,https://openalex.org/W2095803840
2303,Ecology,Fish spawning aggregations: where well‐placed management actions can yield big benefits for fisheries and conservation,https://doi.org/10.1111/faf.12132,2015,187,https://openalex.org/W2144433137
2303,Ecology,Population characteristics of a recovering US Virgin Islands red hind spawning aggregation following protection,https://doi.org/10.3354/meps286081,2005,183,https://openalex.org/W2169192893
2303,Ecology,Caribbean mesophotic coral ecosystems are unlikely climate change refugia,https://doi.org/10.1111/gcb.13175,2015,154,https://openalex.org/W2309017480
2303,Ecology,Geographic differences in vertical connectivity in the <scp>C</scp> aribbean coral <i> <scp>M</scp> ontastraea cavernosa </i> despite high levels of horizontal connectivity at shallow depths,https://doi.org/10.1111/mec.12861,2014,148,https://openalex.org/W1980588734
2306,Global and Planetary Change,"Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005",https://doi.org/10.1371/journal.pone.0013969,2010,889,https://openalex.org/W2156568771
2306,Global and Planetary Change,The phylum Cnidaria: A review of phylogenetic patterns and diversity 300 years after Linnaeus *,https://doi.org/10.5281/zenodo.180149,2007,346,https://openalex.org/W2121252593
2306,Global and Planetary Change,Increase of a Caribbean leatherback turtle Dermochelys coriacea nesting population linked to long-term nest protection,https://doi.org/10.1016/j.biocon.2005.05.013,2005,254,https://openalex.org/W1981434825
2306,Global and Planetary Change,"Changes in extreme temperature and precipitation in the Caribbean region, 1961–2010",https://doi.org/10.1002/joc.3889,2014,191,https://openalex.org/W1896717696
2306,Global and Planetary Change,Fish spawning aggregations: where well‐placed management actions can yield big benefits for fisheries and conservation,https://doi.org/10.1111/faf.12132,2015,187,https://openalex.org/W2144433137
2306,Global and Planetary Change,Population characteristics of a recovering US Virgin Islands red hind spawning aggregation following protection,https://doi.org/10.3354/meps286081,2005,183,https://openalex.org/W2169192893
2306,Global and Planetary Change,Caribbean mesophotic coral ecosystems are unlikely climate change refugia,https://doi.org/10.1111/gcb.13175,2015,154,https://openalex.org/W2309017480
2306,Global and Planetary Change,"Permanent phase shifts or reversible declines in coral cover? Lack of recovery of two coral reefs inSt. John, US Virgin Islands",https://doi.org/10.3354/meps306103,2006,144,https://openalex.org/W2079656452
2306,Global and Planetary Change,Assessing coral reef health across onshore to offshore stress gradients in the US Virgin Islands,https://doi.org/10.1016/j.marpolbul.2008.08.015,2008,136,https://openalex.org/W1995713357
2306,Global and Planetary Change,Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,https://doi.org/10.1038/srep21619,2016,129,https://openalex.org/W2276706957
1910,Oceanography,"Seascape ecology of coastal biogenic habitats: advances, gaps, and challenges",https://doi.org/10.3354/meps09051,2011,460,https://openalex.org/W2141724318
1910,Oceanography,Comparative evaluation of airborne LiDAR and ship-based multibeam SoNAR bathymetry and intensity for mapping coral reef ecosystems,https://doi.org/10.1016/j.rse.2009.01.015,2009,203,https://openalex.org/W2013403068
1910,Oceanography,Geographic differences in vertical connectivity in the <scp>C</scp> aribbean coral <i> <scp>M</scp> ontastraea cavernosa </i> despite high levels of horizontal connectivity at shallow depths,https://doi.org/10.1111/mec.12861,2014,148,https://openalex.org/W1980588734
1910,Oceanography,Quantifying seascape structure: extending terrestrial spatial pattern metrics to the marine realm,https://doi.org/10.3354/meps09119,2011,146,https://openalex.org/W2166708527
1910,Oceanography,"Permanent phase shifts or reversible declines in coral cover? Lack of recovery of two coral reefs inSt. John, US Virgin Islands",https://doi.org/10.3354/meps306103,2006,144,https://openalex.org/W2079656452
1910,Oceanography,Assessing coral reef health across onshore to offshore stress gradients in the US Virgin Islands,https://doi.org/10.1016/j.marpolbul.2008.08.015,2008,136,https://openalex.org/W1995713357
1910,Oceanography,Long distance dispersal and vertical gene flow in the Caribbean brooding coral Porites astreoides,https://doi.org/10.1038/srep21619,2016,129,https://openalex.org/W2276706957
