subfield_id,subfield_name,title,doi,year,cited_by_count,id
3312,Sociology and Political Science,Transnational dimensions of the digital divide among Salvadoran immigrants in the Washington DC metropolitan area,https://doi.org/10.1111/j.1471-0374.2006.00140.x,2006,106,https://openalex.org/W2091055239
3312,Sociology and Political Science,"From Sex to Gender: A University Intervention to Reduce Sexism in Argentina, Spain, and El Salvador",https://doi.org/10.1111/josi.12089,2014,88,https://openalex.org/W1584420064
3312,Sociology and Political Science,Mobility and HIV in Central America and Mexico: A critical review,https://doi.org/10.1007/s10903-011-9505-2,2011,76,https://openalex.org/W1995252749
3312,Sociology and Political Science,How many men who have sex with men and female sex workers live in El Salvador? Using respondent-driven sampling and capture-recapture to estimate population sizes,https://doi.org/10.1136/sti.2010.045633,2011,66,https://openalex.org/W2096110396
3312,Sociology and Political Science,Post-traumatic factors and resilience: the role of shelter management and survivours' attitudes after the earthquakes in El Salvador (2001),https://doi.org/10.1002/casp.827,2005,62,https://openalex.org/W2089202321
3312,Sociology and Political Science,Tsunami evacuation modelling as a tool for risk reduction: application to the coastal area of El Salvador,https://doi.org/10.5194/nhess-13-3249-2013,2013,50,https://openalex.org/W1977560801
3312,Sociology and Political Science,Social Network Characteristics and HIV Vulnerability Among Transgender Persons in San Salvador: Identifying Opportunities for HIV Prevention Strategies,https://doi.org/10.1007/s10461-011-9959-1,2011,50,https://openalex.org/W2052211670
3312,Sociology and Political Science,Information and communication technologies and climate change adaptation in Latin America and the Caribbean: a framework for action,https://doi.org/10.1080/17565529.2014.951021,2014,44,https://openalex.org/W2000514962
3312,Sociology and Political Science,Una aproximación teórica para mejorar los resultados de innovación en las empresas desde la perspectiva del “Happiness Management”,https://doi.org/10.17163/ret.n14.2017.06,2017,34,https://openalex.org/W2758612461
3312,Sociology and Political Science,HTA Implementation in Latin American Countries: Comparison of Current and Preferred Status,https://doi.org/10.1016/j.vhri.2017.02.004,2017,34,https://openalex.org/W2616753168
3320,Political Science and International Relations,Corte Suprema de Justicia,https://doi.org/10.51378/eca.v66i726.3419,2011,360,https://openalex.org/W4242281758
3320,Political Science and International Relations,The geometry of policy implementation: Lessons from the political economy of three education reforms in El Salvador during 1990–2005,https://doi.org/10.1016/j.ijedudev.2015.05.001,2015,26,https://openalex.org/W1802936474
3320,Political Science and International Relations,Nayib Bukele: populismo e implosión democrática,https://doi.org/10.29092/uacm.v18i46.844,2021,22,https://openalex.org/W3173471436
3320,Political Science and International Relations,Percepcion de seguridad victimizacion y cultura ciudadana sus relaciones en cinco contextos iberoamericanos,https://doi.org/10.11144/125,2009,16,https://openalex.org/W2151644891
3320,Political Science and International Relations,O significado de competência para o docente de administração em enfermagem,https://doi.org/10.1590/s0080-62342006000300004,2006,14,https://openalex.org/W2096845746
3320,Political Science and International Relations,Gobernabilidad en tiempos de crisis: la relación entre el Ejecutivo y el Legislativo en la gestión del Presidente Nayib Bukele en El Salvador,https://doi.org/10.29375/01240781.3919,2020,14,https://openalex.org/W3108317452
3320,Political Science and International Relations,Paradiplomacia local y transfronteriza como un instrumento de gobernanza ambiental en el Mercosur y la Unión Europea: una descripción comparada,https://doi.org/10.15448/1984-7289.2018.2.29690,2018,12,https://openalex.org/W2887855124
3320,Political Science and International Relations,"Obstáculos para el logro de los ODS en El Salvador. Políticas de juventud, jóvenes pandilleros y las ONG: un análisis complejo",https://doi.org/10.26754/ojs_ried/ijds.444,2020,12,https://openalex.org/W3021413587
3320,Political Science and International Relations,Movimientos piqueteros:tensiones de género en la definición del liderazgo,,2007,12,https://openalex.org/W1537857192
3320,Political Science and International Relations,El pensamiento de Pierre Bourdieu: Apuntes para una mirada arqueológica,https://doi.org/10.5377/koot.v0i4.2253,2016,9,https://openalex.org/W2338894448
3600,General Health Professions,"Chronic interstitial nephritis in agricultural communities: a worldwide epidemic with social, occupational and environmental determinants",https://doi.org/10.1093/ndt/gfw346,2016,177,https://openalex.org/W2531086277
3600,General Health Professions,Chronic Kidney Disease of Unknown Etiology in Agricultural Communities,https://doi.org/10.37757/mr2014.v16.n2.3,2014,127,https://openalex.org/W2099847127
3600,General Health Professions,Asociación de Hemato-Oncología Pediátrica de Centro América (AHOPCA): A model for sustainable development in pediatric oncology,https://doi.org/10.1002/pbc.24802,2013,90,https://openalex.org/W1593134016
3600,General Health Professions,"Growth and Micronutrient Status in Children Receiving a Fortified Complementary Food ,",https://doi.org/10.1093/jn/138.2.379,2008,85,https://openalex.org/W2100846803
3600,General Health Professions,Mobility and HIV in Central America and Mexico: A critical review,https://doi.org/10.1007/s10903-011-9505-2,2011,76,https://openalex.org/W1995252749
3600,General Health Professions,Global rural health disparities in Alzheimer's disease and related dementias: State of the science,https://doi.org/10.1002/alz.13104,2023,63,https://openalex.org/W4377565483
3600,General Health Professions,Toward a Comprehensive Hypothesis of Chronic Interstitial Nephritis in Agricultural Communities,https://doi.org/10.1053/j.ackd.2017.01.001,2017,45,https://openalex.org/W2593896229
3600,General Health Professions,Frequency and distribution of teeth requiring endodontic therapy in an Argentine population attending a specialty clinic in endodontics,https://doi.org/10.1111/j.1875-595x.2011.00069.x,2011,45,https://openalex.org/W1939680901
3600,General Health Professions,Shared presence in physician-patient communication: A graphic representation.,https://doi.org/10.1037/fsh0000123,2015,41,https://openalex.org/W2407707010
3600,General Health Professions,Efficacy of the NaviTip FX Irrigation Needle in Removing Post Instrumentation Canal Smear Layer and Debris in Curved Root Canals,https://doi.org/10.1016/j.joen.2009.05.001,2009,40,https://openalex.org/W2086057353
3304,Education,From cleaner production to sustainable development: the role of academia,https://doi.org/10.1016/j.jclepro.2014.01.099,2014,203,https://openalex.org/W2029794118
3304,Education,Mobile Robots Application Against Covid-19 Pandemic,https://doi.org/10.1109/andescon50619.2020.9272072,2020,58,https://openalex.org/W3109060697
3304,Education,"""EL PERFIL DEL PROFESOR UNIVERSITARIO DE CALIDAD DESDE LA PERSPECTIVA DEL ALUMNADO""",https://doi.org/10.5944/educxx1.9.0.325,2006,43,https://openalex.org/W2033426735
3304,Education,El clima de aula en los proyectos de trabajo. Crear ambientes de aprendizaje para incluir la diversidad infantil,https://doi.org/10.22201/iisue.24486167e.2016.152.57602,2016,38,https://openalex.org/W2419238073
3304,Education,La educación superior en el siglo XXI,https://doi.org/10.5377/entorno.v0i36.7333,2006,35,https://openalex.org/W2921763436
3304,Education,Metaprojeto como modelo projetual,https://doi.org/10.4013/sdrj.2010.32.05,2010,35,https://openalex.org/W2335026543
3304,Education,Criatividade e escola: limites e possibilidades segundo gestores e orientadores educacionais,https://doi.org/10.1590/s1413-85572010000200007,2010,32,https://openalex.org/W2091775011
3304,Education,Ensino de didática em enfermagem mediado pelo computador: avaliação discente,https://doi.org/10.1590/s0080-62342007000200014,2007,31,https://openalex.org/W2087145609
3304,Education,The geometry of policy implementation: Lessons from the political economy of three education reforms in El Salvador during 1990–2005,https://doi.org/10.1016/j.ijedudev.2015.05.001,2015,26,https://openalex.org/W1802936474
