subfield_id,subfield_name,title,doi,year,cited_by_count,id
1702,Artificial Intelligence,Organizational culture and knowledge sharing: critical success factors,https://doi.org/10.1108/13673270710738898,2007,844,https://openalex.org/W2136272167
1702,Artificial Intelligence,"Supervised, Unsupervised, and Semi-Supervised Feature Selection: A Review on Gene Selection",https://doi.org/10.1109/tcbb.2015.2478454,2015,607,https://openalex.org/W2344681634
1702,Artificial Intelligence,Technology Acceptance Model: A Survey of Literature,https://doi.org/10.18533/ijbsr.v2i4.161,2012,375,https://openalex.org/W2106234464
1702,Artificial Intelligence,Looking under the Bonnet: Factors Affecting Student Adoption of E-Learning Systems in Jordan,https://doi.org/10.19173/irrodl.v10i2.596,2009,331,https://openalex.org/W2117424525
1702,Artificial Intelligence,Applications of Blockchain Technology beyond Cryptocurrency,https://doi.org/10.33166/aetic.2018.01.001,2018,295,https://openalex.org/W2783303037
1702,Artificial Intelligence,Metaheuristics in structural optimization and discussions on harmony search algorithm,https://doi.org/10.1016/j.swevo.2016.01.005,2016,164,https://openalex.org/W2289318735
1702,Artificial Intelligence,The madar Arabic dialect corpus and lexicon,,2018,152,https://openalex.org/W2806962830
1702,Artificial Intelligence,Design optimization of real world steel space frames using artificial bee colony algorithm with Levy flight distribution,https://doi.org/10.1016/j.advengsoft.2015.10.013,2015,133,https://openalex.org/W2174270377
1702,Artificial Intelligence,A Recruitment and Human Resource Management Technique Using Blockchain Technology for Industry 4.0,https://doi.org/10.1049/cp.2018.1371,2018,120,https://openalex.org/W2903815641
1702,Artificial Intelligence,The adoption of artificial intelligence in human resources management practices,https://doi.org/10.1016/j.jjimei.2023.100208,2024,112,https://openalex.org/W4391074764
2746,Surgery,Single-Legged Hop Tests as Predictors of Self-Reported Knee Function After Anterior Cruciate Ligament Reconstruction,https://doi.org/10.1177/0363546512457551,2012,300,https://openalex.org/W2130497052
2746,Surgery,Chronic akt activation accentuates aging-induced cardiac hypertrophy and myocardial contractile dysfunction: role of autophagy,https://doi.org/10.1007/s00395-011-0222-8,2011,199,https://openalex.org/W2073907117
2746,Surgery,Post-COVID-19 Tachycardia Syndrome: A Distinct Phenotype of Post-Acute COVID-19 Syndrome,https://doi.org/10.1016/j.amjmed.2021.07.004,2021,183,https://openalex.org/W3188317265
2746,Surgery,A Pair-Matched Comparison of Return to Pivoting Sports at 1 Year in Anterior Cruciate Ligament–Injured Patients After a Nonoperative Versus an Operative Treatment Course,https://doi.org/10.1177/0363546512458424,2012,144,https://openalex.org/W2112768747
2746,Surgery,Mycobacterium paratuberculosis as a cause of Crohn’s disease,https://doi.org/10.1586/17474124.2015.1093931,2015,141,https://openalex.org/W2182399487
2746,Surgery,The membranous layer of superficial fascia: evidence for its widespread distribution in the body,https://doi.org/10.1007/s00276-006-0142-8,2006,137,https://openalex.org/W2063991929
2746,Surgery,"Diabetic neuropathy, foot ulceration, peripheral vascular disease and potential risk factors among patients with diabetes in bahrain: a nationwide primary care diabetes clinic-based study",https://doi.org/10.5144/0256-4947.2007.25,2007,127,https://openalex.org/W2317104053
