year,subfield_id,subfield_name,id,name,works_count,country,fetch_date
2005,2208,Electrical and Electronic Engineering,T10461,Gas Sensing Nanomaterials and Sensors,42,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10299,Photonic and Optical Devices,37,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10369,Advanced MEMS and NEMS Technologies,35,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10278,Electric Motor Design and Analysis,34,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10558,Advancements in Semiconductor Devices and Circuit Design,34,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T11429,Semiconductor Lasers and Optical Devices,32,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10472,Semiconductor materials and devices,31,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10504,Sensorless Control of Electric Motors,30,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T11127,Solid State Laser Technologies,28,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10262,Microwave Engineering and Waveguides,27,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T11472,Analytical Chemistry and Sensors,27,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10175,Advanced DC-DC Converters,23,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10361,Silicon Carbide Semiconductor Technologies,23,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10212,Electrochemical sensors and biosensors,22,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T11444,Electromagnetic Compatibility and Noise Suppression,21,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10323,Analog and Mixed-Signal Circuit Design,20,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T11160,Acoustic Wave Resonator Technologies,20,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10913,Molecular Junctions and Nanostructures,19,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10107,Ferroelectric and Piezoelectric Materials,18,RO,2025-11-25 23:06:49
2005,2208,Electrical and Electronic Engineering,T10660,Conducting polymers and applications,18,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10107,Ferroelectric and Piezoelectric Materials,42,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10097,Luminescence Properties of Advanced Materials,39,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10192,Catalytic Processes in Materials Science,32,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10074,Carbon Nanotubes in Composites,29,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10478,Diamond and Carbon-based Materials Research,29,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10544,Glass properties and applications,29,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10090,ZnO doping and properties,28,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T12588,Electronic and Structural Properties of Oxides,24,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T12358,Thermal and Kinetic Analysis,23,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10735,Mesoporous Materials and Catalysis,21,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T11160,Acoustic Wave Resonator Technologies,21,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10377,Metal and Thin Film Mechanics,20,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T11825,Catalysis and Oxidation Reactions,20,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10461,Gas Sensing Nanomaterials and Sensors,18,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T11242,Nuclear Materials and Properties,18,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T11279,Lanthanide and Transition Metal Complexes,18,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T11127,Solid State Laser Technologies,17,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T12155,Microwave Dielectric Ceramics Synthesis,16,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10511,High voltage insulation and dielectric phenomena,15,RO,2025-11-25 23:06:49
2005,2505,Materials Chemistry,T10612,Magnetism in coordination complexes,15,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T11160,Acoustic Wave Resonator Technologies,35,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10323,Analog and Mixed-Signal Circuit Design,27,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10107,Ferroelectric and Piezoelectric Materials,21,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T12405,Characterization and Applications of Magnetic Nanoparticles,20,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10104,Nanofluid Flow and Heat Transfer,18,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10369,Advanced MEMS and NEMS Technologies,18,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T11301,Advanced Surface Polishing Techniques,18,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T11667,Advanced Chemical Sensor Technologies,18,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T11255,Microfluidic and Bio-sensing Technologies,16,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10412,Microfluidic and Capillary Electrophoresis Applications,15,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T11808,Superconducting Materials and Applications,14,RO,2025-11-25 23:06:49
2005,2204,Biomedical Engineering,T10360,Fluid Dynamics and Turbulent Flows,12,RO,2025-11-25 23:06:49
